// Table of 100 sequences of 1024 Owen-scrambled Halton 2D samples.
// Bases are primes 2 and 3; Owen-scrambled using Burley's hash function.
Sequence 0:
0.362391680479 0.094954945147
0.515515327454 0.424521237612
0.169217318296 0.827287793159
0.981173992157 0.257462590933
0.485153913498 0.462435394526
0.663825213909 0.692424952984
0.019490854815 0.216841042042
0.867938935757 0.621584117413
0.278293967247 0.891073465347
0.616056799889 0.001910448191
0.203484743834 0.333461701870
0.894220590591 0.810411334038
0.402425318956 0.306782007217
0.743054211140 0.531903445721
0.063294589520 0.723481476307
0.779999136925 0.178242892027
0.328378021717 0.573870837688
0.543732702732 0.961436986923
0.143859297037 0.066897682846
0.958129942417 0.398755073547
0.444501847029 0.877062857151
0.652954459190 0.271587371826
0.046804573387 0.502078473568
0.819224357605 0.752380430698
0.298029035330 0.137474656105
0.565174341202 0.642743468285
0.246194630861 0.985059380531
0.926578104496 0.082401692867
0.422563910484 0.438491016626
0.695351660252 0.819244861603
0.124556057155 0.228385597467
0.790007531643 0.451855957508
0.345962882042 0.681515574455
0.520326554775 0.208640009165
0.181266471744 0.596866071224
0.992838144302 0.918135702610
0.470258086920 0.027747273445
0.681178033352 0.351624220610
0.008662245236 0.801366090775
0.856577813625 0.319100707769
0.258139073849 0.518907010555
0.597030937672 0.711012363434
0.189602598548 0.163171768188
0.877285122871 0.564469695091
0.379635304213 0.930921137333
0.722832918167 0.041170064360
0.085799761117 0.387380182743
0.758548438549 0.864493966103
0.316982477903 0.291842848063
0.554000079632 0.483633249998
0.130848705769 0.760411441326
0.951973974705 0.133631691337
0.467281848192 0.634324491024
0.630250692368 0.999324023724
0.061416897923 0.106509879231
0.843568086624 0.418738037348
0.283901870251 0.848915576935
0.580180048943 0.238608241081
0.218762606382 0.475281208754
0.915744721889 0.672844350338
0.408355683088 0.194591000676
0.704508900642 0.613719403744
0.105481788516 0.909033596516
0.799320280552 0.016613010317
0.371531933546 0.369585096836
0.504751265049 0.788289546967
0.161774694920 0.327485382557
0.970222890377 0.546014964581
0.499438703060 0.728629350662
0.671373486519 0.150663346052
0.031246798113 0.584453940392
0.864248991013 0.938409388065
0.270836740732 0.054437246174
0.618772864342 0.377594798803
0.214276254177 0.852855801582
0.899254322052 0.276044726372
0.395381122828 0.513776361942
0.736788868904 0.772511363029
0.071011416614 0.120822757483
0.771108448505 0.664268851280
0.343552619219 0.963781118393
0.532823503017 0.094161823392
0.152159139514 0.429885625839
0.961932778358 0.833923578262
0.449944198132 0.253774374723
0.646975815296 0.457080602646
0.036435872316 0.701429724693
0.827379524708 0.209991708398
0.306141883135 0.618694663048
0.574449896812 0.894496381283
0.237130448222 0.011022550985
0.935902893543 0.345633476973
0.436721831560 0.804253697395
0.694590270519 0.298532098532
0.116933546960 0.543018698692
0.787027359009 0.719033777714
0.356389403343 0.173624277115
0.526229918003 0.571786701679
0.172036260366 0.956488430500
0.984536945820 0.071218036115
0.477419793606 0.405857920647
0.675701618195 0.886001050472
0.006967967376 0.265607863665
0.851248741150 0.498554676771
0.256607383490 0.743399858475
0.606192767620 0.143934741616
0.197995826602 0.651034176350
0.889748513699 0.975902795792
0.388087481260 0.078046135604
0.733385145664 0.432328611612
0.086949080229 0.827095091343
