// Table of 100 sets of 1024 irrational 2D samples.
Generated using the sequence s_i = (i/phi2,i/phi2^2) described by Martin Roberts (with CP rotation).
// Sequence 0:
0.000000000000 0.000000000000
0.754877666247 0.569840290998
0.509755332493 0.139680581996
0.264632998740 0.709520872994
0.019510664987 0.279361163992
0.774388331233 0.849201454990
0.529265997480 0.419041745988
0.284143663727 0.988882036986
0.039021329974 0.558722327984
0.793898996220 0.128562618982
0.548776662467 0.698402909981
0.303654328714 0.268243200979
0.058531994960 0.838083491977
0.813409661207 0.407923782975
0.568287327454 0.977764073973
0.323164993700 0.547604364971
0.078042659947 0.117444655969
0.832920326194 0.687284946967
0.587797992440 0.257125237965
0.342675658687 0.826965528963
0.097553324934 0.396805819961
0.852430991181 0.966646110959
0.607308657427 0.536486401957
0.362186323674 0.106326692955
0.117063989921 0.676166983953
0.871941656167 0.246007274951
0.626819322414 0.815847565949
0.381696988661 0.385687856947
0.136574654907 0.955528147945
0.891452321154 0.525368438944
0.646329987401 0.095208729942
0.401207653647 0.665049020940
0.156085319894 0.234889311938
0.910962986141 0.804729602936
0.665840652388 0.374569893934
0.420718318634 0.944410184932
0.175595984881 0.514250475930
0.930473651128 0.084090766928
0.685351317374 0.653931057926
0.440228983621 0.223771348924
0.195106649868 0.793611639922
0.949984316114 0.363451930920
0.704861982361 0.933292221918
0.459739648608 0.503132512916
0.214617314854 0.072972803914
0.969494981101 0.642813094912
0.724372647348 0.212653385910
0.479250313595 0.782493676909
0.234127979841 0.352333967907
0.989005646088 0.922174258905
0.743883312335 0.492014549903
0.498760978581 0.061854840901
0.253638644828 0.631695131899
0.008516311075 0.201535422897
0.763393977321 0.771375713895
0.518271643568 0.341216004893
0.273149309815 0.911056295891
0.028026976061 0.480896586889
0.782904642308 0.050736877887
0.537782308555 0.620577168885
0.292659974802 0.190417459883
0.047537641048 0.760257750881
0.802415307295 0.330098041879
0.557292973542 0.899938332877
0.312170639788 0.469778623875
0.067048306035 0.039618914873
0.821925972282 0.609459205872
0.576803638528 0.179299496870
0.331681304775 0.749139787868
0.086558971022 0.318980078866
0.841436637268 0.888820369864
0.596314303515 0.458660660862
0.351191969762 0.028500951860
0.106069636009 0.598341242858
0.860947302255 0.168181533856
0.615824968502 0.738021824854
0.370702634749 0.307862115852
0.125580300995 0.877702406850
0.880457967242 0.447542697848
0.635335633489 0.017382988846
0.390213299735 0.587223279844
0.145090965982 0.157063570842
0.899968632229 0.726903861840
0.654846298475 0.296744152838
0.409723964722 0.866584443836
0.164601630969 0.436424734835
0.919479297216 0.006265025833
0.674356963462 0.576105316831
0.429234629709 0.145945607829
0.184112295956 0.715785898827
0.938989962202 0.285626189825
0.693867628449 0.855466480823
0.448745294696 0.425306771821
0.203622960942 0.995147062819
0.958500627189 0.564987353817
0.713378293436 0.134827644815
0.468255959682 0.704667935813
0.223133625929 0.274508226811
0.978011292176 0.844348517809
0.732888958423 0.414188808807
0.487766624669 0.984029099805
0.242644290916 0.553869390803
0.997521957163 0.123709681801
0.752399623409 0.693549972799
0.507277289656 0.263390263798
0.262154955903 0.833230554796
0.017032622149 0.403070845794
0.771910288396 0.972911136792
0.526787954643 0.542751427790
0.281665620890 0.112591718788
0.036543287136 0.682432009786
0.791420953383 0.252272300784
0.546298619630 0.822112591782
0.301176285876 0.391952882780
0.056053952123 0.961793173778
0.810931618370 0.531633464776
0.565809284616 0.101473755774
0.320686950863 0.671314046772
0.075564617110 0.241154337770
0.830442283356 0.810994628768
0.585319949603 0.380834919766
0.340197615850 0.950675210764
0.095075282097 0.520515501762
0.849952948343 0.090355792761
0.604830614590 0.660196083759
0.359708280837 0.230036374757
0.114585947083 0.799876665755
0.869463613330 0.369716956753
0.624341279577 0.939557247751
0.379218945823 0.509397538749
0.134096612070 0.079237829747
0.888974278317 0.649078120745
0.643851944563 0.218918411743
0.398729610810 0.788758702741
0.153607277057 0.358598993739
0.908484943304 0.928439284737
0.663362609550 0.498279575735
0.418240275797 0.068119866733
0.173117942044 0.637960157731
0.927995608290 0.207800448729
0.682873274537 0.777640739727
0.437750940784 0.347481030726
0.192628607030 0.917321321724
0.947506273277 0.487161612722
0.702383939524 0.057001903720
0.457261605770 0.626842194718
0.212139272017 0.196682485716
0.967016938264 0.766522776714
0.721894604511 0.336363067712
