// Table of 100 sequences of 1024 Owen-scrambled Halton 2D samples.
// Bases are primes 11 and 13; Owen-scrambled using Burley's hash function.
Sequence 0:
0.982651948929 0.085105419159
0.310717344284 0.234669685364
0.667956233025 0.424576848745
0.799815416336 0.027071811259
0.865374267101 0.838954567909
0.142678007483 0.651544749737
0.030193714425 0.726161658764
0.392728567123 0.533971250057
0.605680525303 0.185717210174
0.211866304278 0.344710439444
0.486012816429 0.961417794228
0.922849357128 0.858592212200
0.290092200041 0.553966462612
0.700611710548 0.080317854881
0.814748227596 0.280606091022
0.830943703651 0.428701907396
0.158141091466 0.005632376764
0.051187772304 0.816227197647
0.385107398033 0.631627142429
0.633570909500 0.742878794670
0.227452203631 0.503402113914
0.531557440758 0.182020515203
0.989176213741 0.384178221226
0.274162232876 0.944073855877
0.686838328838 0.908753037453
0.780391573906 0.596752226353
0.857884526253 0.098221898079
0.152703806758 0.275325030088
0.068768911064 0.420078307390
0.409752905369 0.014021920972
0.557185411453 0.772211313248
0.267563045025 0.670759618282
0.466120392084 0.719111502171
0.997227907181 0.510745882988
0.353901803493 0.225005537271
0.679410815239 0.334742456675
0.785961449146 0.978062272072
0.905428111553 0.892178416252
0.180186107755 0.578397929668
0.043283883482 0.112183921039
0.416869759560 0.256029099226
0.596310377121 0.397336065769
0.191949203610 0.037096627057
0.504055976868 0.821988821030
0.926215648651 0.663359344006
0.341660320759 0.757729589939
0.637777388096 0.527787268162
0.802245974541 0.157220959663
0.873978495598 0.363443940878
0.168274030089 0.957399368286
0.002696593292 0.912693083286
0.401819765568 0.549318850040
0.580584287643 0.148287594318
0.205202341080 0.302176445723
0.479055732489 0.434183716774
0.940579175949 0.047400012612
0.289007842541 0.829964756966
0.674450159073 0.636378467083
0.776501655579 0.729679048061
0.835035026073 0.472958236933
0.120301730931 0.190121710300
0.085040882230 0.337350994349
0.433189779520 0.924172818661
0.588528692722 0.847855150700
0.246402531862 0.582231342793
0.455799430609 0.142935141921
0.957350373268 0.264182984829
0.362239092588 0.447523117065
0.649887979031 0.064024038613
0.761442959309 0.790634930134
0.822622001171 0.661109209061
0.136815160513 0.738942265511
0.040480364114 0.480357855558
0.454240858555 0.199105054140
0.578271627426 0.324371576309
0.261097282171 0.965812325478
0.507247567177 0.886240363121
0.965173244476 0.563104808331
0.298667728901 0.119331233203
0.716915249825 0.250073134899
0.746122062206 0.408884763718
0.891133725643 0.056643880904
0.127518981695 0.796498417854
0.075189501047 0.623295307159
0.373222678900 0.764916896820
0.625458002090 0.474656701088
0.249999940395 0.206389695406
0.528793156147 0.330388545990
0.910843253136 0.996376633644
0.332443177700 0.875158250332
0.705100536346 0.587743997574
0.731760025024 0.104765795171
0.843394041061 0.294544488192
0.093720175326 0.456566214561
0.024033982307 0.046016879380
0.424428910017 0.808280706406
0.548111379147 0.620355129242
0.188122540712 0.715781867504
0.541094899178 0.493351399899
0.944455742836 0.169961005449
0.325210064650 0.378659307957
0.654797017574 0.933836519718
0.758149921894 0.900836467743
0.896217167377 0.598122954369
0.115048021078 0.140775039792
0.058039698750 0.268230140209
0.442913442850 0.393518626690
0.566542088985 0.068258017302
