// Table of 100 sequences of 1024 Owen-scrambled Halton 2D samples.
// Bases are primes 5 and 7; Owen-scrambled using Burley's hash function.
Sequence 0:
0.063480444252 0.497043311596
0.276341110468 0.584369897842
0.550074994564 0.993877768517
0.672011792660 0.804239809513
0.936882913113 0.109598442912
0.191929951310 0.170297086239
0.309242665768 0.312369257212
0.449344456196 0.522117197514
0.758200764656 0.701307654381
0.972810268402 0.969653546810
0.034899584949 0.758524656296
0.239657804370 0.090930029750
0.514133512974 0.147852718830
0.686835467815 0.293214678764
0.812935054302 0.564778089523
0.139192506671 0.636234879494
0.354701757431 0.885381817818
0.571275353432 0.752974689007
0.793351531029 0.054908636957
0.878248512745 0.194704219699
0.108400478959 0.328814804554
0.383007138968 0.550272464752
0.419042855501 0.595982193947
0.618934571743 0.953606009483
0.889152944088 0.854710340500
0.051032807678 0.073577642441
0.245059192181 0.234816849232
0.528040170670 0.408448189497
0.645175158978 0.453518122435
0.955722570419 0.665838062763
0.198271244764 0.874986708164
0.292437374592 0.825849950314
0.472393423319 0.037663988769
0.736273169518 0.283030420542
0.967566311359 0.364262729883
0.001620836440 0.479080498219
0.214933514595 0.632351160049
0.491954773664 0.922174692154
0.716701388359 0.716607213020
0.802450060844 0.005621798337
0.146092906594 0.263606309891
0.330021828413 0.401866286993
0.595102429390 0.447916865349
0.787012517452 0.677669227123
0.843479692936 0.910863101482
0.100679099560 0.776105463505
0.360585361719 0.130018502474
0.407796055079 0.224392056465
0.612552702427 0.371338963509
0.896970629692 0.491424500942
0.073161847889 0.575454115868
0.270559161901 0.996914863586
0.538125813007 0.806938350201
0.670098841190 0.103949628770
0.933651089668 0.179473534226
0.167671442032 0.315034300089
0.285086333752 0.525138318539
0.440537154675 0.713606357574
0.746043741703 0.971003234386
0.980856716633 0.771600008011
0.028418734670 0.084675915539
0.218872055411 0.159083202481
0.486742347479 0.297647178173
0.688473880291 0.551597058773
0.831998884678 0.644902586937
0.121246561408 0.888796567917
0.338476777077 0.744636356831
0.560854256153 0.059611313045
0.771356403828 0.197564572096
0.858691513538 0.335617631674
0.119533844292 0.535796403885
0.389519989491 0.602222502232
0.430392056704 0.957073748112
0.632448256016 0.845235645771
0.907885789871 0.070508398116
0.044751040637 0.242171764374
0.249440744519 0.416754841805
0.555843114853 0.458070397377
0.655604302883 0.653439998627
0.949442088604 0.859540045261
0.182238355279 0.830749690533
0.319450497627 0.023091668263
0.463820695877 0.271610319614
0.733764886856 0.360698997974
0.998353958130 0.488850414753
0.021664164960 0.628534197807
0.226294457912 0.932263612747
0.501794457436 0.722001075745
0.701183795929 0.012210480869
0.838238537312 0.252221345901
0.156924322248 0.397146403790
0.345827519894 0.433902084827
0.591567337513 0.675747632980
0.762456595898 0.918173015118
0.855148553848 0.786484599113
0.089067056775 0.132096543908
0.392209798098 0.210721567273
0.412938684225 0.379741102457
0.607067584991 0.500048518181
0.919049203396 0.588140726089
0.070276342332 0.990288674831
0.260088622570 0.811826050282
0.520188152790 0.116422079504
0.662904322147 0.163483053446
0.925697386265 0.311651408672
0.170795261860 0.511438310146
0.299993216991 0.705668985844
0.469376653433 0.966560065746
0.724979341030 0.757719516754
0.987047493458 0.081712305546
0.015815278515 0.161064147949
0.202478870749 0.286939918995
0.505772590637 0.570580840111
0.711312472820 0.639550089836
0.818151116371 0.894064188004
0.132130160928 0.747585654259
0.320049226284 0.042911522090
0.582062602043 0.203972369432
0.783109962940 0.332531064749
0.867705047131 0.544005036354
0.086679756641 0.611136257648
0.371154308319 0.942693889141
0.439751863480 0.840115964413
0.628924190998 0.080413214862
0.883573710918 0.238936513662
0.060548551381 0.413842111826
0.278672128916 0.460835427046
0.547950565815 0.668317973614
0.675972759724 0.863237261772
0.939097881317 0.831931293011
0.187351390719 0.031722355634
0.305913269520 0.266579121351
0.449870884418 0.366094738245
0.754204094410 0.481848776340
0.968602180481 0.623615920544
0.032479837537 0.924503922462
0.237624034286 0.729833960533
0.512399494648 0.017067417502
0.684114098549 0.250045120716
0.815425753593 0.394561409950
0.139839321375 0.436574161053
0.358550161123 0.682043135166
0.570210635662 0.904084861279
0.794222116470 0.779797792435
0.875756025314 0.138765111566
0.105308875442 0.207382559776
0.377116173506 0.376260161400
0.419712036848 0.503838062286
0.620785415173 0.577506899834
0.895620465279 0.983216047287
0.049043301493 0.810385823250
0.243979588151 0.105305545032
0.533453404903 0.181291520596
0.641856729984 0.319461822510
0.958248376846 0.528817951679
0.195967316628 0.709742724895
0.290313810110 0.978702068329
0.474517256021 0.761791765690
0.741498589516 0.098844282329
0.961220741272 0.156421110034
0.005411727354 0.296034097672
0.213348060846 0.562020659447
0.490707755089 0.632765412331
0.718675136566 0.891012489796
0.804405570030 0.737522065639
0.144882231951 0.044586658478
0.335578978062 0.189914435148
0.599407196045 0.345793694258
0.784168839455 0.531682312489
0.845402300358 0.608979463577
0.098297916353 0.939974963665
0.362344264984 0.853322088718
0.401511579752 0.068607017398
0.610859274864 0.226278990507
0.900545537472 0.423124313354
0.077701672912 0.464283913374
0.268353074789 0.670969426632
0.540709733963 0.874141037464
0.665013492107 0.818877696991
0.935547947884 0.028124600649
0.161111116409 0.278454273939
0.283598184586 0.353063106537
0.443878561258 0.476769179106
0.744600296021 0.625799179077
0.978625655174 0.918832480907
0.025850143284 0.717885494232
0.222899377346 0.019480360672
0.480182766914 0.262107729912
0.692023098469 0.390292733908
0.830341517925 0.429688870907
0.123411148787 0.686932682991
0.339682608843 0.907396435738
0.564812064171 0.790288031101
0.775899589062 0.136975258589
0.857129275799 0.219111680984
0.118083633482 0.369774848223
0.384628444910 0.509795546532
