// Table of 100 sequences of 1024 Owen-scrambled Halton 2D samples.
// Bases are primes 17 and 19; Owen-scrambled using Burley's hash function.
Sequence 0:
0.058780141175 0.266055285931
0.364513039589 0.109652824700
0.890113472939 0.366115689278
0.711420118809 0.181161910295
0.609140574932 0.446036219597
0.469225823879 0.513330936432
0.989621818066 0.222026988864
0.335009157658 0.547417879105
0.534677505493 0.393870860338
0.214912772179 0.045526355505
0.857876300812 0.781104922295
0.485346108675 0.614739120007
0.132548511028 0.874943196774
0.064645282924 0.727894008160
0.270146578550 0.631865501404
0.783610880375 0.981876850128
0.647753119469 0.805006861687
0.050953406841 0.092079289258
0.373007804155 0.913535892963
0.901529550552 0.315580487251
0.752920746803 0.150292783976
0.589309334755 0.341468244791
0.417621970177 0.210354104638
0.949964761734 0.463140457869
0.306609183550 0.517657220364
0.531458377838 0.236394464970
0.188043311238 0.544934451580
0.835334777832 0.397292137146
0.478680402040 0.034512709826
0.143004909158 0.747326374054
0.075849078596 0.616943061352
0.255556434393 0.881113648415
0.797081887722 0.709196388721
0.696763575077 0.643696904182
0.014061365277 0.965629458427
0.406205236912 0.831821560860
0.889093279839 0.088436521590
0.747268378735 0.934349179268
0.644884705544 0.305933862925
0.436885803938 0.135007739067
0.999779522419 0.355834245682
0.318067789078 0.187959477305
0.568122565746 0.467075496912
0.176546752453 0.518795490265
0.863921523094 0.230070441961
0.496248304844 0.566739499569
0.141411200166 0.407343238592
0.083769358695 0.013807485811
0.257253706455 0.742263495922
0.774816036224 0.619134366512
0.664854943752 0.849145293236
0.010463173501 0.692165970802
0.389373034239 0.652511358261
0.894197702408 0.978409528732
0.727398991585 0.824828386307
0.606286048889 0.085762985051
0.454301714897 0.909758746624
0.969903290272 0.299225598574
0.348734050989 0.126309752464
0.549569427967 0.315953522921
0.218824177980 0.168065637350
0.879410028458 0.457300335169
0.498493820429 0.521909475327
0.154122874141 0.217981368303
0.094129689038 0.562466919422
0.282454252243 0.403296232224
0.809907734394 0.016874829307
0.668918490410 0.760893940926
0.028825504705 0.631220400333
0.386884570122 0.864768385887
0.932883858681 0.728552818298
0.754560887814 0.662037849426
0.600160062313 0.961502969265
0.440824419260 0.799522101879
0.982831716537 0.091081216931
0.339606523514 0.906422913074
0.559411466122 0.310517430305
0.230149686337 0.139382764697
0.859133481979 0.354451954365
0.525023281574 0.195177420974
0.156304895878 0.437136471272
0.103728622198 0.510609686375
0.264617532492 0.212664768100
0.778632879257 0.548774957657
0.691950798035 0.373119413853
0.021495459601 0.037970952690
0.362663924694 0.742795765400
0.915101706982 0.602911949158
0.740364968777 0.886812269688
0.616089880466 0.698929905891
0.428405791521 0.676599740982
0.962121307850 0.997950077057
0.313147455454 0.790179848671
0.543176412582 0.062260422856
0.214316561818 0.917571246624
0.845452785492 0.291128486395
0.526243329048 0.107307799160
0.171243146062 0.322198212147
0.113696925342 0.173962756991
0.292572468519 0.469125211239
0.795709311962 0.500654280186
0.652902603149 0.257425189018
0.001384948613 0.526817500591
0.359593033791 0.380291670561
0.926314949989 0.051348540932
0.723866343498 0.786128103733
0.633519768715 0.594320833683
0.430355042219 0.862602412701
0.972726047039 0.703610241413
0.318936347961 0.668776750565
0.543984293938 0.948520600796
0.227090716362 0.817940950394
0.849088788033 0.071607403457
0.509304165840 0.942459523678
0.137950137258 0.287076890469
0.105291977525 0.136443734169
0.285967320204 0.351228713989
0.770649075508 0.174779772758
0.675517439842 0.462405622005
0.044879913330 0.503742516041
0.354356408119 0.260759323835
0.907563447952 0.578355431557
0.719725310802 0.406722933054
0.643178701401 0.001571571222
0.457939922810 0.787376940250
0.976709902287 0.596199274063
0.300846576691 0.876480340958
0.581629991531 0.692741215229
0.210621878505 0.672608375549
0.871059358120 0.983907580376
0.514042139053 0.794107913971
0.149693280458 0.072659388185
0.080385826528 0.920055985451
0.244891986251 0.279311120510
0.807071506977 0.110877640545
0.692746639252 0.319541305304
0.031660266221 0.178890228271
0.381049394608 0.425086796284
0.939666807652 0.506477713585
0.715532541275 0.240888997912
0.602612972260 0.530165195465
0.425469130278 0.417620241642
0.987329721451 0.031668763608
0.296485632658 0.752592802048
0.551176249981 0.621229648590
0.234733775258 0.844844043255
0.839901328087 0.721406996250
0.483489125967 0.648365497589
0.120277196169 0.969145774841
0.065952591598 0.838419318199
0.245982721448 0.100968740880
0.802810251713 0.894922375679
0.688218712807 0.272033512592
0.053943779320 0.131142437458
0.391648650169 0.348249971867
0.904420673847 0.161335766315
0.719355821609 0.450326532125
0.632504284382 0.506973505020
0.433340758085 0.246594220400
0.953563034534 0.561410367489
0.345897138119 0.388797998428
0.576214671135 0.020859615877
0.221569061279 0.771485090256
0.875550389290 0.609675109386
0.476902425289 0.879026234150
0.175628066063 0.708443641663
0.099845513701 0.637016713619
0.289912521839 0.952808499336
0.786172866821 0.814248025417
0.700651705265 0.052994281054
0.047344915569 0.927519619465
0.408494412899 0.280129641294
0.928632676601 0.123934708536
0.758966565132 0.336123257875
0.638035237789 0.169382542372
0.418871492147 0.428382843733
0.979915916920 0.497019588947
0.303540408611 0.254397004843
0.560987174511 0.557612657547
0.198128819466 0.412256926298
0.874430239201 0.025309521705
0.472382932901 0.754359900951
0.146494776011 0.581823170185
0.110443800688 0.892325043678
0.236387640238 0.732397496700
0.801010966301 0.637493371964
0.664271414280 0.956137299538
0.004267703742 0.826816678047
0.367526322603 0.056613147259
0.899234771729 0.914698302746
0.736725211143 0.276073902845
0.613738298416 0.153403326869
0.448172688484 0.338474273682
0.942877054214 0.196760967374
0.328590780497 0.439464896917
0.564523577690 0.487408399582
0.192315533757 0.214617371559
0.852037608624 0.536697924137
0.494720101357 0.384939342737
0.163942426443 0.015975825489
0.059926856309 0.737343072891
0.279334962368 0.623887121677
0.766141653061 0.854747593403
0.681196749210 0.718080461025
0.009998357855 0.662182807922
0.373902291059 0.993064224720
0.920815706253 0.795453488827
0.743823945522 0.077235959470
0.596092283726 0.946294248104
0.462670952082 0.285281181335
0.945770323277 0.144109040499
0.324108272791 0.328354060650
0.587033927441 0.185526520014
0.194690257311 0.454483002424
0.833663284779 0.489619493484
0.515694677830 0.226144656539
0.127547532320 0.533608198166
0.071951255202 0.385045707226
0.261606544256 0.023252477869
0.815453529358 0.756447434425
0.658501267433 0.586443901062
0.027372732759 0.890948653221
0.378099381924 0.700923323631
0.918850660324 0.641459882259
0.708579003811 0.976531445980
0.592186212540 0.801484644413
0.443362742662 0.080476798117
0.966745853424 0.939104259014
0.351316183805 0.296060711145
0.579944431782 0.128251805902
0.186632782221 0.365640014410
0.843889176846 0.159716010094
0.520485103130 0.472647368908
0.122285880148 0.492528766394
0.078618071973 0.219924271107
0.239156514406 0.554458320141
0.775372922421 0.419031381607
0.657099187374 0.041796717793
0.019629484043 0.774865508080
0.400088608265 0.599913358688
0.884165287018 0.856028079987
0.750415563583 0.734932363033
0.628614902496 0.679706215858
0.452014535666 0.959569215775
0.996277332306 0.816414475441
0.337754309177 0.078550957143
0.539021909237 0.897648215294
0.205336794257 0.290411353111
0.823681831360 0.116707041860
0.503928244114 0.326304942369
0.130581334233 0.191686287522
0.088655307889 0.443877041340
0.274363338947 0.494291841984
0.818560898304 0.259577304125
0.702678859234 0.551781535149
0.035073626786 0.376974731684
0.397825360298 0.049519859254
0.912237107754 0.776393175125
0.762177467346 0.589448869228
0.625189304352 0.869884312153
0.415085762739 0.717338860035
0.955987870693 0.683958768845
0.330122739077 0.994698584080
0.556744635105 0.821613430977
0.182418659329 0.058744903654
0.827699303627 0.905228197575
0.507944285870 0.298861324787
0.160128384829 0.116333812475
0.090176261961 0.360177963972
0.267302960157 0.189307361841
0.823065519333 0.432541579008
0.672008872032 0.483183920383
0.038432933390 0.243813112378
0.404832929373 0.569192111492
0.937419116497 0.400304019451
0.731022894382 0.004984993953
0.619597733021 0.766535758972
0.466665327549 0.606029391289
0.958597481251 0.845487236977
0.308192193508 0.724936604500
0.573775351048 0.666689336300
0.203994810581 0.986525535583
0.865059435368 0.840087831020
0.489475309849 0.103998012841
0.166827455163 0.938882887363
0.114762134850 0.270499348640
0.252154558897 0.142489358783
0.791335701942 0.330470472574
0.683104813099 0.163852721453
0.058455545455 0.422156482935
0.364236652851 0.523738682270
0.890052199364 0.241462379694
0.709658861160 0.573880791664
0.611863553524 0.371060609818
0.468074172735 0.040692139417
0.990621745586 0.750573992729
0.334459275007 0.627710580826
0.533257484436 0.868113100529
0.215445324779 0.696468114853
0.856808543205 0.673962593079
0.486344486475 0.970973908901
0.133801639080 0.809595763683
0.063124209642 0.066424071789
0.272953003645 0.932331502438
0.785189449787 0.265759736300
0.649423360825 0.119321890175
0.048744086176 0.359154462814
0.372043311596 0.199932560325
0.900719702244 0.453815072775
0.751322925091 0.473779708147
0.588419556618 0.249449327588
0.416196525097 0.571874201298
0.951512277126 0.391536593437
0.306436926126 0.029484326020
0.531328022480 0.769028127193
0.189292252064 0.606950163841
0.836483180523 0.883857905865
0.480215251446 0.686949014664
0.143284305930 0.647134423256
0.073827862740 0.953900337219
0.252859175205 0.807475328445
0.796623885632 0.066648922861
0.698231041431 0.902855575085
0.015764266253 0.308590799570
0.407947152853 0.155249193311
0.888163983822 0.344788759947
0.745801627636 0.204863563180
0.645988285542 0.429369777441
0.438827365637 0.476469814777
0.998495817184 0.229219868779
0.314934819937 0.540420114994
0.570524156094 0.413204640150
0.176745682955 0.007417953573
0.862594425678 0.762160539627
0.495094358921 0.579137384892
0.140508726239 0.851817905903
0.086084276438 0.712272465229
0.256158739328 0.654854416847
0.773833632469 0.990773618221
0.665909230709 0.829192042351
0.012716132216 0.095142580569
0.390547037125 0.928129136562
0.894034326077 0.302070230246
0.728089749813 0.147259563208
0.607565701008 0.334439039230
0.456484913826 0.205824136734
0.969613254070 0.442302107811
0.349054008722 0.481645852327
0.548452794552 0.233068645000
0.221066802740 0.538466274738
0.881016850471 0.375158518553
0.499334216118 0.010922590271
0.153996258974 0.782398402691
0.094543591142 0.592773914337
0.283541470766 0.860203504562
0.810430467129 0.688324213028
0.671055316925 0.656769156456
0.030955471098 0.973471760750
0.386465996504 0.834714174271
0.934244751930 0.096959918737
0.755717575550 0.922474682331
0.601733803749 0.267171382904
0.440908730030 0.110678829253
0.983171522617 0.368366450071
0.341905653477 0.180512562394
0.557541608810 0.446641772985
0.229528710246 0.514658510685
0.860726892948 0.223953366280
0.522942960262 0.547586977482
0.156818911433 0.393420934677
0.101083867252 0.045947916806
0.263733059168 0.779904842377
0.779843747616 0.614230215549
0.690379619598 0.873334765434
0.021691432223 0.727631747723
0.360965698957 0.631942570210
0.916820645332 0.981931567192
0.737445533276 0.803457260132
0.616210043430 0.092185094953
0.426511168480 0.911761283875
0.963418424129 0.313338518143
0.312618106604 0.152135357261
0.540042698383 0.342513233423
0.211222440004 0.208426579833
0.845678925514 0.464208066463
0.527533292770 0.517386734486
0.172027692199 0.235535085201
0.112008556724 0.543728888035
0.291415870190 0.398152887821
0.792389631271 0.034892197698
0.652134895325 0.745252907276
0.001896523638 0.616429924965
0.359130889177 0.883629620075
0.924321472645 0.711814939976
0.723601102829 0.644905269146
0.635015726089 0.965148627758
0.431890875101 0.833319544792
0.972611844540 0.086506836116
0.319789946079 0.933932781219
0.546098172665 0.305595755577
0.228364020586 0.133961662650
0.848201990128 0.355509728193
0.511620581150 0.185880050063
0.136190712452 0.465613007545
0.105946831405 0.518255949020
0.287185907364 0.231534600258
0.770154416561 0.565567731857
0.678035080433 0.407935976982
0.042645625770 0.013488390483
0.353544354439 0.740704894066
0.907866418362 0.617898285389
0.722287654877 0.849283635616
0.640632688999 0.690234601498
0.459031850100 0.652284502983
0.978276669979 0.978141665459
0.300145953894 0.823962867260
0.584044158459 0.084695704281
0.210791796446 0.910789966583
0.871885240078 0.300768285990
0.514215469360 0.125509962440
0.151459708810 0.318229317665
0.082010529935 0.166439652443
0.244493916631 0.459035873413
0.807011485100 0.521529197693
0.694230318069 0.216611951590
0.031961012632 0.564635992050
0.382590562105 0.403775930405
0.938971519470 0.019288288429
0.714589536190 0.759049057961
0.602805733681 0.630179584026
0.422775804996 0.867022097111
0.988732576370 0.729434430599
0.295824706554 0.661679089069
0.552637457848 0.962509512901
0.234570041299 0.799235463142
0.839362025261 0.091334737837
0.482318282127 0.907984852791
0.118886545300 0.312718093395
0.066909372807 0.138813793659
0.247145265341 0.353078246117
0.806010961533 0.194634050131
0.686645805836 0.437044411898
0.052094407380 0.510140180588
0.392761081457 0.211513042450
0.905315756798 0.549311637878
0.717947721481 0.372745573521
0.631899774075 0.038772102445
0.433772325516 0.743242204189
0.952649593353 0.602420389652
0.344474196434 0.888858020306
0.575375795364 0.699184238911
0.221728622913 0.677805960178
0.876520633698 0.998712480068
0.475404798985 0.790535509586
0.176214650273 0.061148963869
0.098307535052 0.918270885944
0.287981569767 0.293405026197
0.786781489849 0.105447553098
0.701155841351 0.322512507439
0.046324249357 0.173380479217
0.410447955132 0.468835681677
0.928153872490 0.499387204647
0.759521842003 0.254923701286
0.639638066292 0.527787446976
0.419741272926 0.381966292858
0.980947673321 0.050332747400
0.301589041948 0.786424756050
0.561309576035 0.593876957893
0.200105249882 0.863985180855
0.875123560429 0.704475522041
0.473342478275 0.667861461639
0.146018072963 0.947445988655
0.108259722590 0.817201435566
0.236085012555 0.071385115385
0.802281439304 0.944127321243
0.661841809750 0.287344217300
0.004883975256 0.138062432408
0.367230951786 0.349114269018
0.897746145725 0.175833448768
0.736402630806 0.461890995502
0.612459242344 0.502530574799
0.448627740145 0.262322664261
0.941627323627 0.578205883503
0.325952947140 0.406546980143
0.564722716808 0.000959832396
0.191825389862 0.789013683796
0.854428946972 0.596689820290
0.494279503822 0.877995371819
0.165143027902 0.694759905338
0.060394547880 0.673028588295
0.280251532793 0.985442519188
0.767498433590 0.792739152908
0.679072678089 0.072368048131
0.007835880853 0.921638309956
0.375507563353 0.279529631138
0.923040211201 0.111718386412
0.741602480412 0.319996267557
